filepath,prediction,label
nopathgiven,30,73,0.0
nopathgiven,46,46,0.0
nopathgiven,88,3,0.0
nopathgiven,22,22,0.0
nopathgiven,6,6,0.0
nopathgiven,59,59,0.0
nopathgiven,14,54,0.0
nopathgiven,87,87,0.0
nopathgiven,6,2,0.0
nopathgiven,87,87,0.0
nopathgiven,49,49,0.0
nopathgiven,91,91,0.0
nopathgiven,17,37,0.0
nopathgiven,53,53,0.0
nopathgiven,33,51,0.0
nopathgiven,7,7,0.0
nopathgiven,99,99,0.0
nopathgiven,13,13,0.0
nopathgiven,25,25,0.0
nopathgiven,66,66,0.0
nopathgiven,80,80,0.0
nopathgiven,76,22,0.0
nopathgiven,93,73,0.0
nopathgiven,83,83,0.0
nopathgiven,14,14,0.0
nopathgiven,42,42,0.0
nopathgiven,86,86,0.0
nopathgiven,61,22,0.0
nopathgiven,90,90,0.0
nopathgiven,21,74,0.0
nopathgiven,24,24,0.0
nopathgiven,84,84,0.0
nopathgiven,69,91,0.0
nopathgiven,97,97,0.0
nopathgiven,34,88,0.0
nopathgiven,4,4,0.0
nopathgiven,26,26,0.0
nopathgiven,22,22,0.0
nopathgiven,38,19,0.0
nopathgiven,67,67,0.0
nopathgiven,67,73,0.0
nopathgiven,85,84,0.0
nopathgiven,98,98,0.0
nopathgiven,6,6,0.0
nopathgiven,31,35,0.0
nopathgiven,29,29,0.0
nopathgiven,51,51,0.0
nopathgiven,29,59,0.0
nopathgiven,62,62,0.0
nopathgiven,60,60,0.0
nopathgiven,68,68,0.0
nopathgiven,44,44,0.0
nopathgiven,83,83,0.0
nopathgiven,57,0,0.0
nopathgiven,41,41,0.0
nopathgiven,81,90,0.0
nopathgiven,48,48,0.0
nopathgiven,82,82,0.0
nopathgiven,67,67,0.0
nopathgiven,10,28,0.0
nopathgiven,28,28,0.0
nopathgiven,71,71,0.0
nopathgiven,79,79,0.0
nopathgiven,43,43,0.0
nopathgiven,17,17,0.0
nopathgiven,5,5,0.0
nopathgiven,17,17,0.0
nopathgiven,7,7,0.0
nopathgiven,84,84,0.0
nopathgiven,57,57,0.0
nopathgiven,44,27,0.0
nopathgiven,57,57,0.0
nopathgiven,68,68,0.0
nopathgiven,26,26,0.0
nopathgiven,59,59,0.0
nopathgiven,4,4,0.0
nopathgiven,87,87,0.0
nopathgiven,16,99,0.0
nopathgiven,3,3,0.0
nopathgiven,66,66,0.0
nopathgiven,65,38,0.0
nopathgiven,15,15,0.0
nopathgiven,75,75,0.0
nopathgiven,20,20,0.0
nopathgiven,47,47,0.0
nopathgiven,57,0,0.0
nopathgiven,14,14,0.0
nopathgiven,12,85,0.0
nopathgiven,62,62,0.0
nopathgiven,55,55,0.0
nopathgiven,63,63,0.0
nopathgiven,69,69,0.0
nopathgiven,63,3,0.0
nopathgiven,70,77,0.0
nopathgiven,73,73,0.0
nopathgiven,38,38,0.0
nopathgiven,59,59,0.0
nopathgiven,47,52,0.0
nopathgiven,76,84,0.0
nopathgiven,37,37,0.0
nopathgiven,60,60,0.0
nopathgiven,21,21,0.0
nopathgiven,43,96,0.0
nopathgiven,60,68,0.0
nopathgiven,84,16,0.0
nopathgiven,19,19,0.0
nopathgiven,40,40,0.0
nopathgiven,92,70,0.0
nopathgiven,61,61,0.0
nopathgiven,10,10,0.0
nopathgiven,57,57,0.0
nopathgiven,37,81,0.0
nopathgiven,68,68,0.0
nopathgiven,33,12,0.0
nopathgiven,28,10,0.0
nopathgiven,38,38,0.0
nopathgiven,7,10,0.0
nopathgiven,47,47,0.0
nopathgiven,49,76,0.0
nopathgiven,11,11,0.0
nopathgiven,95,72,0.0
nopathgiven,23,23,0.0
nopathgiven,68,1,0.0
nopathgiven,18,14,0.0
nopathgiven,19,31,0.0
nopathgiven,30,30,0.0
nopathgiven,44,93,0.0
nopathgiven,54,54,0.0
nopathgiven,9,9,0.0
nopathgiven,15,15,0.0
nopathgiven,2,2,0.0
nopathgiven,26,26,0.0
nopathgiven,65,65,0.0
nopathgiven,46,32,0.0
nopathgiven,12,12,0.0
nopathgiven,58,58,0.0
nopathgiven,73,73,0.0
nopathgiven,76,76,0.0
nopathgiven,95,95,0.0
nopathgiven,73,67,0.0
nopathgiven,95,95,0.0
nopathgiven,26,26,0.0
nopathgiven,70,92,0.0
nopathgiven,47,47,0.0
nopathgiven,25,84,0.0
nopathgiven,29,29,0.0
nopathgiven,51,51,0.0
nopathgiven,44,44,0.0
nopathgiven,45,45,0.0
nopathgiven,60,60,0.0
nopathgiven,34,34,0.0
nopathgiven,97,97,0.0
nopathgiven,1,1,0.0
nopathgiven,93,93,0.0
nopathgiven,97,97,0.0
nopathgiven,38,19,0.0
nopathgiven,38,19,0.0
nopathgiven,62,92,0.0
nopathgiven,65,69,0.0
nopathgiven,80,65,0.0
nopathgiven,95,95,0.0
nopathgiven,44,78,0.0
nopathgiven,5,5,0.0
nopathgiven,34,34,0.0
nopathgiven,76,76,0.0
nopathgiven,91,25,0.0
nopathgiven,74,50,0.0
nopathgiven,30,30,0.0
nopathgiven,69,69,0.0
nopathgiven,59,59,0.0
nopathgiven,34,34,0.0
nopathgiven,77,77,0.0
nopathgiven,46,46,0.0
nopathgiven,66,66,0.0
nopathgiven,31,31,0.0
nopathgiven,30,73,0.0
nopathgiven,87,87,0.0
nopathgiven,90,90,0.0
nopathgiven,18,18,0.0
nopathgiven,97,6,0.0
nopathgiven,38,38,0.0
nopathgiven,81,81,0.0
nopathgiven,25,25,0.0
nopathgiven,81,81,0.0
nopathgiven,74,64,0.0
nopathgiven,35,70,0.0
nopathgiven,17,37,0.0
nopathgiven,76,76,0.0
nopathgiven,3,31,0.0
nopathgiven,0,0,0.0
nopathgiven,81,90,0.0
nopathgiven,13,32,0.0
nopathgiven,5,5,0.0
nopathgiven,37,56,0.0
nopathgiven,41,41,0.0
nopathgiven,36,80,0.0
nopathgiven,5,5,0.0
nopathgiven,59,52,0.0
nopathgiven,66,51,0.0
nopathgiven,25,25,0.0
nopathgiven,20,20,0.0
nopathgiven,10,61,0.0
nopathgiven,46,98,0.0
nopathgiven,20,20,0.0
nopathgiven,67,32,0.0
nopathgiven,11,35,0.0
nopathgiven,5,5,0.0
nopathgiven,55,72,0.0
nopathgiven,61,61,0.0
nopathgiven,43,43,0.0
nopathgiven,58,58,0.0
nopathgiven,36,36,0.0
nopathgiven,99,99,0.0
nopathgiven,60,60,0.0
nopathgiven,70,70,0.0
nopathgiven,6,38,0.0
nopathgiven,47,59,0.0
nopathgiven,26,26,0.0
nopathgiven,56,56,0.0
nopathgiven,99,78,0.0
nopathgiven,83,83,0.0
nopathgiven,23,23,0.0
nopathgiven,52,52,0.0
nopathgiven,32,32,0.0
nopathgiven,54,54,0.0
nopathgiven,33,33,0.0
nopathgiven,61,61,0.0
nopathgiven,49,49,0.0
nopathgiven,53,53,0.0
nopathgiven,15,15,0.0
nopathgiven,50,50,0.0
nopathgiven,3,3,0.0
nopathgiven,37,12,0.0
nopathgiven,86,86,0.0
nopathgiven,55,55,0.0
nopathgiven,58,58,0.0
nopathgiven,5,5,0.0
nopathgiven,30,30,0.0
nopathgiven,4,26,0.0
nopathgiven,92,10,0.0
nopathgiven,0,0,0.0
nopathgiven,11,11,0.0
nopathgiven,86,9,0.0
nopathgiven,33,33,0.0
nopathgiven,53,53,0.0
nopathgiven,33,33,0.0
nopathgiven,94,94,0.0
nopathgiven,46,46,0.0
nopathgiven,78,99,0.0
nopathgiven,34,34,0.0
nopathgiven,1,1,0.0
nopathgiven,76,17,0.0
nopathgiven,63,63,0.0
nopathgiven,69,69,0.0
nopathgiven,66,66,0.0
nopathgiven,37,37,0.0
nopathgiven,67,67,0.0
nopathgiven,40,40,0.0
nopathgiven,93,93,0.0
nopathgiven,24,24,0.0
nopathgiven,82,82,0.0
nopathgiven,23,23,0.0
nopathgiven,30,30,0.0
nopathgiven,66,66,0.0
nopathgiven,30,30,0.0
nopathgiven,35,11,0.0
nopathgiven,11,11,0.0
nopathgiven,94,94,0.0
nopathgiven,88,88,0.0
nopathgiven,19,37,0.0
nopathgiven,29,29,0.0
nopathgiven,46,46,0.0
nopathgiven,95,95,0.0
nopathgiven,54,54,0.0
nopathgiven,41,41,0.0
nopathgiven,6,6,0.0
nopathgiven,19,19,0.0
nopathgiven,22,22,0.0
nopathgiven,3,3,0.0
nopathgiven,1,32,0.0
nopathgiven,15,55,0.0
nopathgiven,53,53,0.0
nopathgiven,72,72,0.0
nopathgiven,33,33,0.0
nopathgiven,20,20,0.0
nopathgiven,63,63,0.0
nopathgiven,12,12,0.0
nopathgiven,64,64,0.0
nopathgiven,23,23,0.0
nopathgiven,10,22,0.0
nopathgiven,75,75,0.0
nopathgiven,8,8,0.0
nopathgiven,96,33,0.0
nopathgiven,66,66,0.0
nopathgiven,4,55,0.0
nopathgiven,72,72,0.0
nopathgiven,73,73,0.0
nopathgiven,84,84,0.0
nopathgiven,5,13,0.0
nopathgiven,96,96,0.0
nopathgiven,38,65,0.0
nopathgiven,22,22,0.0
nopathgiven,0,0,0.0
nopathgiven,19,19,0.0
nopathgiven,55,80,0.0
nopathgiven,23,23,0.0
nopathgiven,85,85,0.0
nopathgiven,68,68,0.0
nopathgiven,86,86,0.0
nopathgiven,37,37,0.0
nopathgiven,90,81,0.0
nopathgiven,11,35,0.0
nopathgiven,35,98,0.0
nopathgiven,8,8,0.0
nopathgiven,23,23,0.0
nopathgiven,76,76,0.0
nopathgiven,74,74,0.0
nopathgiven,89,89,0.0
nopathgiven,60,60,0.0
nopathgiven,69,69,0.0
nopathgiven,52,96,0.0
nopathgiven,32,32,0.0
nopathgiven,29,29,0.0
nopathgiven,64,64,0.0
nopathgiven,9,9,0.0
nopathgiven,16,16,0.0
nopathgiven,0,0,0.0
nopathgiven,80,74,0.0
nopathgiven,17,17,0.0
nopathgiven,54,54,0.0
nopathgiven,62,62,0.0
nopathgiven,84,6,0.0
nopathgiven,34,34,0.0
nopathgiven,11,65,0.0
nopathgiven,8,8,0.0
nopathgiven,46,46,0.0
nopathgiven,67,67,0.0
nopathgiven,53,53,0.0
nopathgiven,85,23,0.0
nopathgiven,78,78,0.0
nopathgiven,61,61,0.0
nopathgiven,45,26,0.0
nopathgiven,64,64,0.0
nopathgiven,25,25,0.0
nopathgiven,62,70,0.0
nopathgiven,96,96,0.0
nopathgiven,67,67,0.0
nopathgiven,22,22,0.0
nopathgiven,93,45,0.0
nopathgiven,5,65,0.0
nopathgiven,32,96,0.0
nopathgiven,79,79,0.0
nopathgiven,23,23,0.0
nopathgiven,76,76,0.0
nopathgiven,45,26,0.0
nopathgiven,39,57,0.0
nopathgiven,25,16,0.0
nopathgiven,64,64,0.0
nopathgiven,34,34,0.0
nopathgiven,82,82,0.0
nopathgiven,66,66,0.0
nopathgiven,83,83,0.0
nopathgiven,12,72,0.0
nopathgiven,71,71,0.0
nopathgiven,9,9,0.0
nopathgiven,60,60,0.0
nopathgiven,50,35,0.0
nopathgiven,43,43,0.0
nopathgiven,29,29,0.0
nopathgiven,74,93,0.0
nopathgiven,89,58,0.0
nopathgiven,94,94,0.0
nopathgiven,5,5,0.0
nopathgiven,83,83,0.0
nopathgiven,62,92,0.0
nopathgiven,26,26,0.0
nopathgiven,39,39,0.0
nopathgiven,86,86,0.0
nopathgiven,93,93,0.0
nopathgiven,16,16,0.0
nopathgiven,85,85,0.0
nopathgiven,38,27,0.0
nopathgiven,76,76,0.0
nopathgiven,89,89,0.0
nopathgiven,42,42,0.0
nopathgiven,18,18,0.0
nopathgiven,14,14,0.0
nopathgiven,55,4,0.0
nopathgiven,73,73,0.0
nopathgiven,23,71,0.0
nopathgiven,20,20,0.0
nopathgiven,20,20,0.0
nopathgiven,16,16,0.0
nopathgiven,51,51,0.0
nopathgiven,88,88,0.0
nopathgiven,5,5,0.0
nopathgiven,25,25,0.0
nopathgiven,85,64,0.0
nopathgiven,59,59,0.0
nopathgiven,77,77,0.0
nopathgiven,22,22,0.0
nopathgiven,11,3,0.0
nopathgiven,60,68,0.0
nopathgiven,28,28,0.0
nopathgiven,44,44,0.0
nopathgiven,13,13,0.0
nopathgiven,73,73,0.0
nopathgiven,98,98,0.0
nopathgiven,52,52,0.0
nopathgiven,93,44,0.0
nopathgiven,99,99,0.0
nopathgiven,12,17,0.0
nopathgiven,31,31,0.0
nopathgiven,50,50,0.0
nopathgiven,87,87,0.0
nopathgiven,44,44,0.0
nopathgiven,85,85,0.0
nopathgiven,58,58,0.0
nopathgiven,57,57,0.0
nopathgiven,45,45,0.0
nopathgiven,94,28,0.0
nopathgiven,5,5,0.0
nopathgiven,11,11,0.0
nopathgiven,81,81,0.0
nopathgiven,2,46,0.0
nopathgiven,67,67,0.0
nopathgiven,96,96,0.0
nopathgiven,71,69,0.0
nopathgiven,55,19,0.0
nopathgiven,72,55,0.0
nopathgiven,75,75,0.0
nopathgiven,31,31,0.0
nopathgiven,97,97,0.0
nopathgiven,4,66,0.0
nopathgiven,29,51,0.0
nopathgiven,87,71,0.0
nopathgiven,29,29,0.0
nopathgiven,63,4,0.0
nopathgiven,37,89,0.0
nopathgiven,75,99,0.0
nopathgiven,67,67,0.0
nopathgiven,39,39,0.0
nopathgiven,59,52,0.0
nopathgiven,59,59,0.0
nopathgiven,45,12,0.0
nopathgiven,96,96,0.0
nopathgiven,73,16,0.0
nopathgiven,36,36,0.0
nopathgiven,64,64,0.0
nopathgiven,27,27,0.0
nopathgiven,13,81,0.0
nopathgiven,37,37,0.0
nopathgiven,2,11,0.0
nopathgiven,85,85,0.0
nopathgiven,65,50,0.0
nopathgiven,50,35,0.0
nopathgiven,78,78,0.0
nopathgiven,54,6,0.0
nopathgiven,7,72,0.0
nopathgiven,70,70,0.0
nopathgiven,7,74,0.0
nopathgiven,42,42,0.0
nopathgiven,0,0,0.0
nopathgiven,41,41,0.0
nopathgiven,39,39,0.0
nopathgiven,87,87,0.0
nopathgiven,80,80,0.0
nopathgiven,44,44,0.0
nopathgiven,47,47,0.0
nopathgiven,95,95,0.0
nopathgiven,10,10,0.0
nopathgiven,21,21,0.0
nopathgiven,63,63,0.0
nopathgiven,72,55,0.0
nopathgiven,40,69,0.0
nopathgiven,20,20,0.0
nopathgiven,85,85,0.0
nopathgiven,82,78,0.0
nopathgiven,23,23,0.0
nopathgiven,13,13,0.0
nopathgiven,92,92,0.0
nopathgiven,98,98,0.0
nopathgiven,84,84,0.0
nopathgiven,75,75,0.0
nopathgiven,28,10,0.0
nopathgiven,4,4,0.0
nopathgiven,52,52,0.0
nopathgiven,55,55,0.0
nopathgiven,61,61,0.0
nopathgiven,89,89,0.0
nopathgiven,57,57,0.0
nopathgiven,74,50,0.0
nopathgiven,42,42,0.0
nopathgiven,45,40,0.0
nopathgiven,44,91,0.0
nopathgiven,42,88,0.0
nopathgiven,40,73,0.0
nopathgiven,49,49,0.0
nopathgiven,20,20,0.0
nopathgiven,45,2,0.0
nopathgiven,16,16,0.0
nopathgiven,45,26,0.0
nopathgiven,91,91,0.0
nopathgiven,88,88,0.0
nopathgiven,85,85,0.0
nopathgiven,28,28,0.0
nopathgiven,27,27,0.0
nopathgiven,83,83,0.0
nopathgiven,54,54,0.0
nopathgiven,65,65,0.0
nopathgiven,71,71,0.0
nopathgiven,77,77,0.0
nopathgiven,13,13,0.0
nopathgiven,56,56,0.0
nopathgiven,17,76,0.0
nopathgiven,37,37,0.0
nopathgiven,50,3,0.0
nopathgiven,66,72,0.0
nopathgiven,63,63,0.0
nopathgiven,46,46,0.0
nopathgiven,75,75,0.0
nopathgiven,90,90,0.0
nopathgiven,26,26,0.0
nopathgiven,60,60,0.0
nopathgiven,49,49,0.0
nopathgiven,50,50,0.0
nopathgiven,15,15,0.0
nopathgiven,11,2,0.0
nopathgiven,78,78,0.0
nopathgiven,94,94,0.0
nopathgiven,86,86,0.0
nopathgiven,25,25,0.0
nopathgiven,2,11,0.0
nopathgiven,89,13,0.0
nopathgiven,4,4,0.0
nopathgiven,9,40,0.0
nopathgiven,47,47,0.0
nopathgiven,44,44,0.0
nopathgiven,90,90,0.0
nopathgiven,95,95,0.0
nopathgiven,18,78,0.0
nopathgiven,7,7,0.0
nopathgiven,89,78,0.0
nopathgiven,39,39,0.0
nopathgiven,40,40,0.0
nopathgiven,69,69,0.0
nopathgiven,72,72,0.0
nopathgiven,38,64,0.0
nopathgiven,47,47,0.0
nopathgiven,60,60,0.0
nopathgiven,78,78,0.0
nopathgiven,36,36,0.0
nopathgiven,75,75,0.0
nopathgiven,36,36,0.0
nopathgiven,82,82,0.0
nopathgiven,88,88,0.0
nopathgiven,74,38,0.0
nopathgiven,36,36,0.0
nopathgiven,81,81,0.0
nopathgiven,72,72,0.0
nopathgiven,50,50,0.0
nopathgiven,44,2,0.0
nopathgiven,52,52,0.0
nopathgiven,68,68,0.0
nopathgiven,44,44,0.0
nopathgiven,6,6,0.0
nopathgiven,53,53,0.0
nopathgiven,56,56,0.0
nopathgiven,32,32,0.0
nopathgiven,46,46,0.0
nopathgiven,34,34,0.0
nopathgiven,57,83,0.0
nopathgiven,4,74,0.0
nopathgiven,15,19,0.0
nopathgiven,38,43,0.0
nopathgiven,55,77,0.0
nopathgiven,87,87,0.0
nopathgiven,26,26,0.0
nopathgiven,63,63,0.0
nopathgiven,25,5,0.0
nopathgiven,79,79,0.0
nopathgiven,89,85,0.0
nopathgiven,38,38,0.0
nopathgiven,67,80,0.0
nopathgiven,59,59,0.0
nopathgiven,5,5,0.0
nopathgiven,95,73,0.0
nopathgiven,32,32,0.0
nopathgiven,15,15,0.0
nopathgiven,24,24,0.0
nopathgiven,77,93,0.0
nopathgiven,2,2,0.0
nopathgiven,88,88,0.0
nopathgiven,49,49,0.0
nopathgiven,2,11,0.0
nopathgiven,31,38,0.0
nopathgiven,62,62,0.0
nopathgiven,7,7,0.0
nopathgiven,6,6,0.0
nopathgiven,61,61,0.0
nopathgiven,74,27,0.0
nopathgiven,5,5,0.0
nopathgiven,41,41,0.0
nopathgiven,84,37,0.0
nopathgiven,28,10,0.0
nopathgiven,43,43,0.0
nopathgiven,23,69,0.0
nopathgiven,21,21,0.0
nopathgiven,95,73,0.0
nopathgiven,68,68,0.0
nopathgiven,88,88,0.0
nopathgiven,0,10,0.0
nopathgiven,65,65,0.0
nopathgiven,50,4,0.0
nopathgiven,96,47,0.0
nopathgiven,59,59,0.0
nopathgiven,20,20,0.0
nopathgiven,45,35,0.0
nopathgiven,35,2,0.0
nopathgiven,88,88,0.0
nopathgiven,83,83,0.0
nopathgiven,55,72,0.0
nopathgiven,27,4,0.0
nopathgiven,4,3,0.0
nopathgiven,60,60,0.0
nopathgiven,82,82,0.0
nopathgiven,61,61,0.0
nopathgiven,68,68,0.0
nopathgiven,92,92,0.0
nopathgiven,70,22,0.0
nopathgiven,84,84,0.0
nopathgiven,87,87,0.0
nopathgiven,32,32,0.0
nopathgiven,91,91,0.0
nopathgiven,31,38,0.0
nopathgiven,36,36,0.0
nopathgiven,9,9,0.0
nopathgiven,63,63,0.0
nopathgiven,83,57,0.0
nopathgiven,74,50,0.0
nopathgiven,66,97,0.0
nopathgiven,42,27,0.0
nopathgiven,34,34,0.0
nopathgiven,93,69,0.0
nopathgiven,32,1,0.0
nopathgiven,82,82,0.0
nopathgiven,13,13,0.0
nopathgiven,32,84,0.0
nopathgiven,15,15,0.0
nopathgiven,72,97,0.0
nopathgiven,22,22,0.0
nopathgiven,59,27,0.0
nopathgiven,18,18,0.0
nopathgiven,79,79,0.0
nopathgiven,98,98,0.0
nopathgiven,74,74,0.0
nopathgiven,97,97,0.0
nopathgiven,40,13,0.0
nopathgiven,63,78,0.0
nopathgiven,39,88,0.0
nopathgiven,2,98,0.0
nopathgiven,78,78,0.0
nopathgiven,5,5,0.0
nopathgiven,4,4,0.0
nopathgiven,17,17,0.0
nopathgiven,60,60,0.0
nopathgiven,79,44,0.0
nopathgiven,27,69,0.0
nopathgiven,53,53,0.0
nopathgiven,37,37,0.0
nopathgiven,82,82,0.0
nopathgiven,44,44,0.0
nopathgiven,3,3,0.0
nopathgiven,24,24,0.0
nopathgiven,27,27,0.0
nopathgiven,6,6,0.0
nopathgiven,38,38,0.0
nopathgiven,46,35,0.0
nopathgiven,21,21,0.0
nopathgiven,0,0,0.0
nopathgiven,72,16,0.0
nopathgiven,84,84,0.0
nopathgiven,11,11,0.0
nopathgiven,87,41,0.0
nopathgiven,11,98,0.0
nopathgiven,89,89,0.0
nopathgiven,72,99,0.0
nopathgiven,31,31,0.0
nopathgiven,46,46,0.0
nopathgiven,68,68,0.0
nopathgiven,47,47,0.0
nopathgiven,47,47,0.0
nopathgiven,2,11,0.0
nopathgiven,95,95,0.0
nopathgiven,70,70,0.0
nopathgiven,23,23,0.0
nopathgiven,58,58,0.0
nopathgiven,51,50,0.0
nopathgiven,27,27,0.0
nopathgiven,8,8,0.0
nopathgiven,52,47,0.0
nopathgiven,27,27,0.0
nopathgiven,3,3,0.0
nopathgiven,68,68,0.0
nopathgiven,53,53,0.0
nopathgiven,44,34,0.0
nopathgiven,68,68,0.0
nopathgiven,96,96,0.0
nopathgiven,16,53,0.0
nopathgiven,19,19,0.0
nopathgiven,92,70,0.0
nopathgiven,21,21,0.0
nopathgiven,90,90,0.0
nopathgiven,2,11,0.0
nopathgiven,21,21,0.0
nopathgiven,74,4,0.0
nopathgiven,1,1,0.0
nopathgiven,53,53,0.0
nopathgiven,29,29,0.0
nopathgiven,93,93,0.0
nopathgiven,14,14,0.0
nopathgiven,91,91,0.0
nopathgiven,71,71,0.0
nopathgiven,88,88,0.0
nopathgiven,98,98,0.0
nopathgiven,89,89,0.0
nopathgiven,27,27,0.0
nopathgiven,71,71,0.0
nopathgiven,64,64,0.0
nopathgiven,94,94,0.0
nopathgiven,61,61,0.0
nopathgiven,20,20,0.0
nopathgiven,83,83,0.0
nopathgiven,29,3,0.0
nopathgiven,4,38,0.0
nopathgiven,99,99,0.0
nopathgiven,5,5,0.0
nopathgiven,11,11,0.0
nopathgiven,10,84,0.0
nopathgiven,16,88,0.0
nopathgiven,24,6,0.0
nopathgiven,67,67,0.0
nopathgiven,20,5,0.0
nopathgiven,31,31,0.0
nopathgiven,75,65,0.0
nopathgiven,96,59,0.0
nopathgiven,30,30,0.0
nopathgiven,97,97,0.0
nopathgiven,34,64,0.0
nopathgiven,11,46,0.0
nopathgiven,22,22,0.0
nopathgiven,51,51,0.0
nopathgiven,84,25,0.0
nopathgiven,18,18,0.0
nopathgiven,78,78,0.0
nopathgiven,51,56,0.0
nopathgiven,82,88,0.0
nopathgiven,24,24,0.0
nopathgiven,25,5,0.0
nopathgiven,22,22,0.0
nopathgiven,15,15,0.0
nopathgiven,67,67,0.0
nopathgiven,15,15,0.0
nopathgiven,98,2,0.0
nopathgiven,71,60,0.0
nopathgiven,41,41,0.0
nopathgiven,3,11,0.0
nopathgiven,92,70,0.0
nopathgiven,76,76,0.0
nopathgiven,89,81,0.0
nopathgiven,89,89,0.0
nopathgiven,85,24,0.0
nopathgiven,73,30,0.0
nopathgiven,43,50,0.0
nopathgiven,0,0,0.0
nopathgiven,75,75,0.0
nopathgiven,65,63,0.0
nopathgiven,9,9,0.0
nopathgiven,36,36,0.0
nopathgiven,20,20,0.0
nopathgiven,7,7,0.0
nopathgiven,74,74,0.0
nopathgiven,24,24,0.0
nopathgiven,73,73,0.0
nopathgiven,67,32,0.0
nopathgiven,35,35,0.0
nopathgiven,82,82,0.0
nopathgiven,87,87,0.0
nopathgiven,31,31,0.0
nopathgiven,14,14,0.0
nopathgiven,49,73,0.0
nopathgiven,96,47,0.0
nopathgiven,65,65,0.0
nopathgiven,77,77,0.0
nopathgiven,51,51,0.0
nopathgiven,61,61,0.0
nopathgiven,95,30,0.0
nopathgiven,46,32,0.0
nopathgiven,66,66,0.0
nopathgiven,29,29,0.0
nopathgiven,97,97,0.0
nopathgiven,16,16,0.0
nopathgiven,0,0,0.0
nopathgiven,82,82,0.0
nopathgiven,43,43,0.0
nopathgiven,23,23,0.0
nopathgiven,89,89,0.0
nopathgiven,9,9,0.0
nopathgiven,16,16,0.0
nopathgiven,68,68,0.0
nopathgiven,35,2,0.0
nopathgiven,71,45,0.0
nopathgiven,29,44,0.0
nopathgiven,23,23,0.0
nopathgiven,38,38,0.0
nopathgiven,56,56,0.0
nopathgiven,40,40,0.0
nopathgiven,35,35,0.0
nopathgiven,44,73,0.0
nopathgiven,0,0,0.0
nopathgiven,88,88,0.0
nopathgiven,23,23,0.0
nopathgiven,7,7,0.0
nopathgiven,88,42,0.0
nopathgiven,62,77,0.0
nopathgiven,98,9,0.0
nopathgiven,98,35,0.0
nopathgiven,96,96,0.0
nopathgiven,83,83,0.0
nopathgiven,40,94,0.0
nopathgiven,3,3,0.0
nopathgiven,90,90,0.0
nopathgiven,74,75,0.0
nopathgiven,27,38,0.0
nopathgiven,51,14,0.0
nopathgiven,71,71,0.0
nopathgiven,50,36,0.0
nopathgiven,3,3,0.0
nopathgiven,66,78,0.0
nopathgiven,21,21,0.0
nopathgiven,13,13,0.0
nopathgiven,48,48,0.0
nopathgiven,0,83,0.0
nopathgiven,44,50,0.0
nopathgiven,79,79,0.0
nopathgiven,63,55,0.0
nopathgiven,33,33,0.0
nopathgiven,21,21,0.0
nopathgiven,60,60,0.0
nopathgiven,8,8,0.0
nopathgiven,84,84,0.0
nopathgiven,54,92,0.0
nopathgiven,6,6,0.0
nopathgiven,33,51,0.0
nopathgiven,87,25,0.0
nopathgiven,18,27,0.0
nopathgiven,86,86,0.0
nopathgiven,44,27,0.0
nopathgiven,8,8,0.0
nopathgiven,21,21,0.0
nopathgiven,12,12,0.0
nopathgiven,44,44,0.0
nopathgiven,75,75,0.0
nopathgiven,27,27,0.0
nopathgiven,74,50,0.0
nopathgiven,80,80,0.0
nopathgiven,54,54,0.0
nopathgiven,94,94,0.0
nopathgiven,48,48,0.0
nopathgiven,41,41,0.0
nopathgiven,53,53,0.0
nopathgiven,14,14,0.0
nopathgiven,4,55,0.0
nopathgiven,40,53,0.0
nopathgiven,12,12,0.0
nopathgiven,79,7,0.0
nopathgiven,46,46,0.0
nopathgiven,95,95,0.0
nopathgiven,38,38,0.0
nopathgiven,67,67,0.0
nopathgiven,0,0,0.0
nopathgiven,72,72,0.0
nopathgiven,11,11,0.0
nopathgiven,27,27,0.0
nopathgiven,1,1,0.0
nopathgiven,73,73,0.0
nopathgiven,25,25,0.0
nopathgiven,47,47,0.0
nopathgiven,10,42,0.0
nopathgiven,75,75,0.0
nopathgiven,13,81,0.0
nopathgiven,69,69,0.0
nopathgiven,10,10,0.0
nopathgiven,24,24,0.0
nopathgiven,87,87,0.0
nopathgiven,11,35,0.0
nopathgiven,69,69,0.0
nopathgiven,86,86,0.0
nopathgiven,52,59,0.0
nopathgiven,84,84,0.0
nopathgiven,63,63,0.0
nopathgiven,77,86,0.0
nopathgiven,63,23,0.0
nopathgiven,82,82,0.0
nopathgiven,14,14,0.0
nopathgiven,81,10,0.0
nopathgiven,26,26,0.0
nopathgiven,92,62,0.0
nopathgiven,64,6,0.0
nopathgiven,10,10,0.0
nopathgiven,17,17,0.0
nopathgiven,76,76,0.0
nopathgiven,76,56,0.0
nopathgiven,79,63,0.0
nopathgiven,85,85,0.0
nopathgiven,99,99,0.0
nopathgiven,66,64,0.0
nopathgiven,7,7,0.0
nopathgiven,42,42,0.0
nopathgiven,24,24,0.0
nopathgiven,12,13,0.0
nopathgiven,6,6,0.0
nopathgiven,37,37,0.0
nopathgiven,16,16,0.0
nopathgiven,17,33,0.0
nopathgiven,48,48,0.0
nopathgiven,44,44,0.0
nopathgiven,99,80,0.0
nopathgiven,19,19,0.0
nopathgiven,82,82,0.0
nopathgiven,46,46,0.0
nopathgiven,33,33,0.0
